0.0	975	9.750000000000003e-16	1.0000000000000003e-18	1.925929944387236e-34
300.0	975	2040.9543978454626	2.093286561892782	2.108343585494706
600.0	975	1828.6034577212972	1.8754907258679971	2.0991401565055
900.0	975	1706.7543681167542	1.7505173006325685	2.097783398362221
1200.0	975	1567.1548841873973	1.607338342756305	2.062794733577642
1500.0	975	1430.768981479727	1.467455365620233	2.0175392712968523
1600.0	991	1390.1880228090267	1.4028133428950824	1.9811465693272965
1700.0	1035	1427.1570411359253	1.3788956919187685	1.955827526041856
1800.0	1102	1341.7401071859913	1.2175500065208633	1.8798399991461938
1900.0	1175	1371.421344669581	1.167167101846452	1.8569195559336913
2000.0	1222	1320.7596594925099	1.080818051957864	1.8109495096483181
2100.0	1213	980.8484455251125	0.8086137226093261	1.6141735548076956
2200.0	1133	826.1452570779453	0.7291661580564389	1.5054498772444298
2300.0	1102	641.6671417895391	0.5822750832935927	1.3665436507504753
2400.0	1049	523.1333089465776	0.49869714866213305	1.2685399881425539
2500.0	1000	422.4440416512933	0.4224440416512933	1.152253739375548
2600.0	977	404.45711920488515	0.4139786276406194	1.1061971547519447
2700.0	933	388.8503039774238	0.41677417360924307	1.083824793872277
2800.0	907	325.9624314679585	0.35938526071439747	1.0223357265637432
2900.0	879	324.7495359158721	0.3694533969463847	1.01074561764061
3000.0	853	294.1455559354185	0.34483652512944724	0.9939091142508717
4000.0	563	395.896972289879	0.7031917802662149	1.674558384909002
5000.0	356	646.4521543278477	1.815876837999572	3.2075354738573982
6000.0	345	657.1014829556557	1.9046419795816107	3.656238979650442
7000.0	675	578.9935078851631	0.8577681598298713	2.6336161485366683
8000.0	1193	536.9758369584276	0.4501054794286904	1.92587281954019
9000.0	1603	478.74044689625845	0.2986528053002236	1.551404970506924
10000.0	1896	411.7241747606786	0.21715410061217225	1.3490096859513985
11000.0	2082	371.43673596782054	0.17840381170404446	1.2046968801631686
12000.0	2472	332.2307216373092	0.13439754111541635	1.042618140360085
13000.0	2758	292.6835280077556	0.1061216562754734	0.9262671708416119
14000.0	2979	263.41570508132617	0.08842420445831695	0.8251837286337904
15000.0	3085	220.49044285280428	0.07147178050334012	0.7412441746175678
16000.0	3277	192.91462689891077	0.05886927888279242	0.6766846766838401
17000.0	3478	172.26204343041454	0.049529052165156566	0.6047789098999735
18000.0	3629	157.5219360592283	0.04340643043792458	0.5338577122183819
19000.0	3706	136.43911304485806	0.03681573476655641	0.4774017339805352
