0.0	25297	12639.08977861639	0.4996280103813254	0.09960145517155805
300.0	25297	12639.08977861639	0.4996280103813254	0.09960145517155805
600.0	25297	12639.08977861639	0.4996280103813254	0.09960145517155805
900.0	25297	12639.08977861639	0.4996280103813254	0.09960145517155805
1200.0	25297	12639.08977861639	0.4996280103813254	0.09960145517155805
1500.0	25297	12639.08977861639	0.4996280103813254	0.09960145517155805
1600.0	25302	12644.458164209134	0.4997414498541275	0.09947959888388973
1700.0	25330	12668.651694407863	0.500144164800942	0.0990086203545872
1800.0	25349	12687.365417858406	0.5005075315735692	0.09858951138061503
1900.0	25338	12692.505296953077	0.5009276697826615	0.09813290238234443
2000.0	25325	12695.996335353117	0.5013226588490866	0.09775236063734588
2100.0	25355	12716.713034056454	0.5015465602073144	0.09747188819314265
2200.0	25363	12729.787553256148	0.5019038581104818	0.09708347402342343
2300.0	25361	12740.85590988095	0.5023798710571724	0.09662457021790621
2400.0	25377	12756.796447918608	0.5026912735121807	0.09637052134979272
2500.0	25373	12765.118941879624	0.5030985276427551	0.09597174742208736
2600.0	25344	12762.124010634712	0.5035560294600187	0.09556005664502269
2700.0	25325	12762.047860503986	0.5039308138402364	0.0952260854408969
2800.0	25299	12759.20496679079	0.5043363360919716	0.0949066739958112
2900.0	25241	12744.781305168373	0.5049237869010093	0.09441840374227452
3000.0	25203	12737.125813333709	0.5053813360843434	0.09400595338401478
4000.0	24738	12620.396653075282	0.5101623677368939	0.09052127356474791
5000.0	24294	12497.325697445576	0.5144202559251493	0.0877671088675146
6000.0	23697	12290.497549553067	0.5186520466537142	0.08528230368994447
7000.0	22921	11997.913829207908	0.5234463517825535	0.08252385805284403
8000.0	22109	11676.546039964109	0.5281354217723149	0.08003377730248791
9000.0	21262	11328.651570309914	0.5328121329277544	0.07779596816213609
10000.0	20448	10985.465851777562	0.5372391359437384	0.07583702553851647
11000.0	19640	10635.82402047499	0.5415389012461808	0.0740824532518062
12000.0	18866	10292.95810023727	0.5455824287203048	0.07252765203106575
13000.0	18081	9939.404754086881	0.5497154335538345	0.07107270466942019
14000.0	17342	9602.46668408312	0.553711606739887	0.06967527734728303
15000.0	16655	9283.238540876058	0.5573844815896762	0.06843489557859528
16000.0	15960	8956.893678680608	0.5612088771103138	0.06714178770392215
17000.0	15291	8638.115293446055	0.5649150018603136	0.06589564795001923
18000.0	14643	8323.980197674224	0.5684613943641483	0.06491369795771616
19000.0	13978	7997.848752690586	0.5721740415431811	0.06376405152030805
