0.0	5970	2980.2541746654397	0.4992050543828207	0.10019310922565475
300.0	5970	2980.2541746654397	0.4992050543828207	0.10019310922565475
600.0	5970	2980.2541746654397	0.4992050543828207	0.10019310922565475
900.0	5970	2980.2541746654397	0.4992050543828207	0.10019310922565475
1200.0	5970	2980.2541746654397	0.4992050543828207	0.10019310922565475
1500.0	5970	2980.2541746654397	0.4992050543828207	0.10019310922565475
1600.0	5972	2981.320176527367	0.4992163724928612	0.10010304034463713
1700.0	5968	2983.4153540491798	0.4999020365363907	0.09945710766366483
1800.0	5966	2984.957863960676	0.500328170291766	0.09902288004876647
1900.0	5963	2985.921905066525	0.5007415571132862	0.09844450339170578
2000.0	5962	2987.5770999708184	0.5011031700722607	0.09804614220867851
2100.0	5962	2989.766800522528	0.50147044624665	0.09761155262693694
2200.0	5956	2989.7500941914955	0.5019728163518293	0.09715202772352226
2300.0	5926	2981.8167259445972	0.5031752828121157	0.0959885670025961
2400.0	5901	2974.754294955337	0.5041102008058528	0.09509308885913954
2500.0	5879	2968.316095782573	0.5049015301552259	0.09437050779323271
2600.0	5857	2961.754846970429	0.5056777952826411	0.0936794241714593
2700.0	5836	2954.982926887352	0.5063370333939945	0.09317173782727853
2800.0	5819	2949.6191833407397	0.5068945150955043	0.09272711325699397
2900.0	5798	2943.088255769202	0.5076040454931359	0.09212723446294167
3000.0	5783	2938.201661733222	0.5080756807423866	0.09177272705502289
4000.0	5535	2851.387117756182	0.5151557574988586	0.08726653638189151
5000.0	5293	2761.446514800483	0.5217167040998456	0.083462084788417
6000.0	5114	2692.1606274267406	0.5264295321522762	0.0809630356063909
7000.0	4952	2627.2118229964353	0.5305355054516226	0.07897151230914022
8000.0	4829	2576.5535083913283	0.5335583989213767	0.07759384918883178
9000.0	4675	2511.925905259335	0.537310354066168	0.075948781090883
10000.0	4508	2440.131613288995	0.5412891777482243	0.07432518263850342
11000.0	4368	2378.863120071782	0.5446115201629537	0.07300659940028438
12000.0	4232	2318.0557444251326	0.5477447411212506	0.07190877190682765
13000.0	4080	2248.665902037951	0.5511436034406743	0.07087892005764565
14000.0	3938	2182.574337187199	0.5542342146234635	0.07010433461940235
15000.0	3789	2113.2230558005363	0.5577257998945728	0.0689245838750037
16000.0	3632	2039.3052486490133	0.5614827226456535	0.06777482910875134
17000.0	3494	1973.6754479556062	0.5648756290657144	0.06665456565766625
18000.0	3354	1905.8023534794813	0.5682177559569116	0.06576276411321491
19000.0	3210	1834.4175886167845	0.5714696537746993	0.06515255815498114
