2761.0	273	2000501.9
5072.0	427	2000518.1
3389.0	529	2000526.0
3232.0	516	2000529.1
4835.0	237	2000534.9
3090.0	493	2000539.2
3411.0	408	2000540.6
4991.0	203	2000541.2
2838.0	424	2000546.8
3169.0	486	2000551.1
5238.0	321	2000554.0
3493.0	482	2000556.9
2834.0	441	2000557.1
3230.0	298	2000557.5
2923.0	530	2000558.4
3165.0	497	2000558.5
3891.0	509	2000560.7
3074.0	219	2000562.8
2914.0	341	2000563.4
4612.0	363	2000566.0
2841.0	253	2000568.3
4925.0	412	2000571.2
4507.0	228	2000573.3
2915.0	457	2000575.2
3467.0	564	2000577.2
5073.0	319	2000583.6
2927.0	452	2000584.1
3073.0	371	2000585.0
4914.0	475	2000586.2
4292.0	294	2000589.5
4185.0	557	2000590.1
3252.0	353	2000590.7
2833.0	423	2000594.5
5083.0	569	2000596.9
3071.0	268	2000601.0
2992.0	478	2000603.9
3070.0	247	2000605.8
2990.0	594	2000607.0
2839.0	585	2000613.0
3546.0	360	2000617.5
5080.0	376	2000617.7
3628.0	400	2000619.4
3626.0	389	2000623.3
3227.0	396	2000624.6
3469.0	547	2000625.5
2914.0	341	2000630.3
3007.0	352	2000633.2
5007.0	468	2000634.8
3549.0	560	2000638.5
3494.0	387	2000640.7
3468.0	227	2000643.4
2927.0	452	2000643.8
2916.0	335	2000644.9
3251.0	405	2000645.3
5161.0	515	2000648.7
4748.0	367	2000650.0
3494.0	387	2000650.8
4924.0	296	2000653.3
3546.0	360	2000655.5
4106.0	355	2000657.8
4993.0	202	2000658.2
2757.0	238	2000661.3
3328.0	584	2000663.8
3866.0	540	2000668.0
3090.0	493	2000668.4
3078.0	458	2000672.6
3330.0	257	2000673.0
4748.0	367	2000675.0
3167.0	262	2000677.1
4026.0	425	2000682.0
3150.0	385	2000685.3
3571.0	484	2000688.8
3170.0	324	2000688.9
4187.0	502	2000693.5
4588.0	351	2000696.5
4027.0	433	2000703.4
2993.0	380	2000709.0
3229.0	322	2000710.5
3310.0	232	2000710.5
4772.0	580	2000712.2
2997.0	221	2000713.6
2919.0	348	2000715.5
3079.0	519	2000715.7
3308.0	300	2000715.7
3072.0	581	2000716.3
4994.0	327	2000716.4
4924.0	296	2000717.8
5074.0	395	2000717.8
2912.0	420	2000718.6
3005.0	310	2000720.7
4507.0	228	2000722.0
2917.0	525	2000724.2
3153.0	224	2000725.0
4106.0	355	2000725.6
2835.0	410	2000726.5
3812.0	465	2000729.3
3149.0	559	2000729.7
3169.0	486	2000731.0
4929.0	561	2000731.0
4995.0	274	2000731.2
4510.0	366	2000736.2
3811.0	299	2000737.4
2922.0	428	2000743.2
3654.0	397	2000743.8
4671.0	286	2000744.2
4188.0	311	2000744.3
3248.0	563	2000749.4
3733.0	365	2000749.4
5002.0	500	2000749.8
3388.0	444	2000750.0
3249.0	318	2000750.8
4831.0	576	2000754.8
5237.0	431	2000755.9
3894.0	542	2000756.6
3626.0	389	2000757.8
