4670.0	529	3999113.6
4510.0	549	3999113.9
3170.0	343	3999116.1
5160.0	344	3999117.8
4530.0	389	3999122.0
4268.0	356	3999125.8
3311.0	294	3999127.4
4529.0	526	3999128.0
3228.0	415	3999129.2
3073.0	248	3999133.9
2914.0	442	3999135.9
2915.0	401	3999143.1
3812.0	519	3999143.6
4428.0	333	3999150.3
4916.0	420	3999152.4
4372.0	569	3999164.9
3813.0	269	3999167.7
2918.0	290	3999168.5
2836.0	423	3999168.6
4771.0	257	3999170.1
4832.0	430	3999173.5
5086.0	495	3999184.7
3948.0	565	3999186.2
5073.0	334	3999187.7
4347.0	457	3999188.2
3547.0	321	3999190.1
3788.0	556	3999191.9
2924.0	240	3999192.3
4529.0	526	3999195.8
4849.0	475	3999197.7
3944.0	245	3999206.4
3001.0	567	3999206.9
4586.0	593	3999208.3
4266.0	273	3999212.3
3412.0	525	3999215.3
4829.0	349	3999219.1
4054.0	438	3999221.0
4025.0	433	3999221.9
3547.0	321	3999223.3
4586.0	593	3999224.4
2845.0	541	3999227.0
3732.0	359	3999232.7
3009.0	386	3999234.8
3811.0	524	3999234.9
4927.0	532	3999235.4
2844.0	487	3999237.6
4691.0	398	3999237.7
2922.0	545	3999242.3
3310.0	358	3999245.0
3069.0	491	3999246.8
3944.0	245	3999247.0
3573.0	215	3999248.6
3149.0	585	3999248.7
3785.0	230	3999250.4
3331.0	596	3999251.2
3332.0	572	3999252.8
3153.0	512	3999255.0
3071.0	578	3999255.9
4748.0	395	3999256.5
4829.0	349	3999257.5
3493.0	515	3999264.7
4426.0	242	3999264.7
3489.0	592	3999265.5
2924.0	240	3999266.9
3248.0	586	3999269.0
2757.0	566	3999269.5
3892.0	293	3999271.9
3413.0	483	3999272.6
2835.0	274	3999274.3
2833.0	536	3999275.9
3000.0	361	3999276.9
3814.0	340	3999278.2
4992.0	479	3999278.4
5158.0	331	3999278.8
3732.0	359	3999279.7
2921.0	446	3999280.2
4347.0	457	3999282.4
3650.0	352	3999288.9
4133.0	278	3999291.0
4692.0	306	3999293.2
5004.0	239	3999293.3
4132.0	507	3999293.7
3490.0	542	3999297.9
3311.0	294	3999301.0
4293.0	285	3999301.0
3651.0	478	3999301.5
3088.0	265	3999302.6
3169.0	253	3999303.9
3732.0	359	3999307.0
3007.0	378	3999310.8
2995.0	517	3999311.2
3489.0	592	3999311.6
3548.0	516	3999314.4
3466.0	452	3999315.2
3704.0	466	3999317.2
3785.0	230	3999318.6
4927.0	532	3999319.1
4832.0	430	3999321.7
3078.0	543	3999321.9
5004.0	239	3999322.0
5239.0	379	3999324.9
3389.0	402	3999326.7
2759.0	444	3999329.4
5242.0	502	3999329.8
3815.0	412	3999332.2
3626.0	429	3999332.5
2760.0	471	3999333.5
2997.0	418	3999336.7
4910.0	406	3999338.4
3246.0	238	3999339.0
4828.0	322	3999340.3
4588.0	470	3999340.5
5072.0	327	3999343.6
5160.0	344	3999344.9
5084.0	377	3999345.8
5006.0	490	3999348.4
2844.0	487	3999353.3
3706.0	261	3999354.7
4831.0	434	3999358.9
3008.0	351	3999359.3
4450.0	451	3999364.3
4107.0	538	3999365.3
4374.0	357	3999366.4
5165.0	500	3999367.7
2991.0	577	3999368.7
4918.0	544	3999370.8
4991.0	579	3999372.7
3231.0	222	3999373.3
3004.0	339	3999377.4
2925.0	369	3999378.1
2843.0	350	3999380.9
3000.0	361	3999381.7
2991.0	577	3999382.4
5076.0	210	3999382.7
4920.0	264	3999383.0
2835.0	274	3999383.5
4265.0	594	3999386.8
3246.0	238	3999388.7
2926.0	467	3999390.6
2760.0	471	3999391.8
3151.0	374	3999391.8
4026.0	595	3999392.0
2921.0	446	3999393.9
3546.0	473	3999395.8
3152.0	212	3999395.9
3089.0	388	3999398.8
3079.0	570	3999399.7
2997.0	418	3999400.2
3229.0	518	3999401.9
2924.0	240	3999403.6
2757.0	566	3999404.8
4752.0	342	3999405.1
5003.0	535	3999405.6
4771.0	257	3999406.4
3081.0	456	3999410.3
4533.0	205	3999411.8
4928.0	301	3999415.6
4374.0	357	3999416.0
3705.0	410	3999417.0
3891.0	547	3999418.4
5076.0	210	3999420.4
4107.0	538	3999423.3
2837.0	431	3999427.7
3626.0	429	3999428.8
4345.0	488	3999430.9
3006.0	283	3999432.9
2761.0	560	3999435.6
3547.0	321	3999436.7
3411.0	346	3999441.2
4294.0	292	3999441.2
5002.0	311	3999442.7
3627.0	508	3999442.8
4671.0	228	3999442.8
4291.0	368	3999444.8
3865.0	533	3999445.3
3946.0	443	3999448.6
3733.0	263	3999453.0
3545.0	244	3999453.1
4024.0	247	3999457.0
3785.0	230	3999460.1
2842.0	555	3999461.9
5082.0	308	3999463.5
5073.0	334	3999463.8
3893.0	372	3999464.9
4829.0	349	3999465.2
2843.0	350	3999465.4
4131.0	590	3999468.3
4749.0	236	3999468.8
3411.0	346	3999470.7
4845.0	417	3999471.4
3489.0	592	3999472.5
3087.0	209	3999473.9
2926.0	467	3999476.0
5163.0	584	3999479.9
4692.0	306	3999481.8
3071.0	578	3999484.0
5161.0	558	3999484.1
3468.0	428	3999484.9
3570.0	571	3999485.6
4851.0	435	3999486.0
5166.0	284	3999486.1
4690.0	407	3999486.3
3734.0	234	3999486.6
4132.0	507	3999490.9
4186.0	481	3999491.0
4750.0	499	3999493.8
4835.0	224	3999508.0
3075.0	552	3999509.5
4186.0	481	3999512.8
4672.0	330	3999513.3
3246.0	238	3999515.6
4669.0	307	3999515.7
4930.0	463	3999516.4
5080.0	325	3999516.4
5165.0	500	3999519.8
3705.0	410	3999523.1
3704.0	466	3999525.5
4750.0	499	3999528.1
4910.0	406	3999531.7
4213.0	393	3999536.0
3089.0	388	3999539.3
3466.0	452	3999544.8
4610.0	365	3999547.4
4910.0	406	3999548.3
4835.0	224	3999554.8
3627.0	508	3999555.9
4668.0	464	3999557.0
4915.0	540	3999557.3
5081.0	581	3999558.4
4747.0	288	3999565.1
4688.0	589	3999566.2
2839.0	268	3999566.6
4346.0	216	3999567.9
2991.0	577	3999568.2
3571.0	235	3999568.4
2921.0	446	3999568.7
3072.0	313	3999569.0
3002.0	219	3999570.3
3088.0	265	3999570.8
3150.0	260	3999573.9
3628.0	231	3999574.3
5072.0	327	3999581.8
3081.0	456	3999583.3
3390.0	497	3999585.8
3075.0	552	3999592.1
4107.0	538	3999592.2
3311.0	294	3999595.6
4292.0	580	3999597.6
4104.0	496	3999602.6
3493.0	515	3999610.8
4996.0	250	3999611.7
3004.0	339	3999620.1
3787.0	396	3999620.9
3001.0	567	3999622.0
3069.0	491	3999625.4
2837.0	431	3999625.5
4611.0	299	3999627.2
3002.0	219	3999628.8
2915.0	401	3999629.2
3571.0	235	3999629.2
3247.0	281	3999630.2
5079.0	272	3999630.4
3252.0	588	3999630.6
3248.0	586	3999632.0
3000.0	361	3999632.4
3864.0	522	3999632.6
3891.0	547	3999633.1
4184.0	383	3999633.7
3168.0	218	3999637.0
4922.0	348	3999639.4
5086.0	495	3999640.1
4506.0	220	3999644.5
3002.0	219	3999645.0
3150.0	260	3999645.6
4688.0	589	3999645.6
4829.0	349	3999652.8
5002.0	311	3999652.8
4211.0	213	3999659.4
3088.0	265	3999661.3
3390.0	497	3999662.5
4828.0	322	3999663.2
2919.0	315	3999664.0
3468.0	428	3999667.3
3171.0	385	3999667.4
2833.0	536	3999671.2
3975.0	447	3999672.6
3247.0	281	3999673.8
3784.0	255	3999678.0
2917.0	449	3999680.0
3812.0	519	3999680.0
4506.0	220	3999680.1
4588.0	470	3999680.2
2836.0	423	3999682.0
3069.0	491	3999686.9
2842.0	555	3999688.3
3494.0	397	3999688.4
3390.0	497	3999692.6
3627.0	508	3999694.0
4991.0	579	3999695.1
4915.0	540	3999696.0
5080.0	325	3999697.5
4589.0	241	3999699.0
4910.0	406	3999699.4
3151.0	374	3999699.7
4429.0	436	3999701.9
4669.0	307	3999701.9
4753.0	462	3999705.9
3468.0	428	3999707.0
5001.0	551	3999707.4
5161.0	558	3999707.4
3165.0	425	3999710.3
4264.0	252	3999713.1
2990.0	548	3999727.5
4055.0	225	3999728.0
4587.0	323	3999729.2
5000.0	459	3999729.5
3001.0	567	3999731.6
2918.0	290	3999733.0
3412.0	525	3999735.3
5004.0	239	3999737.0
3229.0	518	3999740.4
4851.0	435	3999742.1
3148.0	563	3999742.8
4509.0	461	3999744.4
4104.0	496	3999745.1
3788.0	556	3999745.3
3150.0	260	3999746.7
3153.0	512	3999749.3
5074.0	226	3999751.0
3785.0	230	3999751.9
4267.0	465	3999755.3
3231.0	222	3999757.2
3574.0	364	3999761.1
5157.0	296	3999761.3
4920.0	264	3999763.6
4372.0	569	3999768.1
3571.0	235	3999773.7
3252.0	588	3999783.9
3170.0	343	3999786.2
3815.0	412	3999787.1
5000.0	459	3999793.8
4918.0	544	3999798.2
3149.0	585	3999799.0
3390.0	497	3999802.2
4916.0	420	3999803.2
4107.0	538	3999803.5
2833.0	536	3999804.6
4917.0	363	3999808.7
2918.0	290	3999809.3
4925.0	249	3999811.3
3168.0	218	3999813.5
5160.0	344	3999814.3
3150.0	260	3999814.6
4349.0	510	3999817.1
2916.0	309	3999820.7
5078.0	454	3999824.3
4590.0	270	3999824.6
5003.0	535	3999825.5
4990.0	336	3999825.9
5155.0	399	3999828.8
4915.0	540	3999830.8
4587.0	323	3999831.0
2759.0	444	3999831.2
5160.0	344	3999831.5
5080.0	325	3999833.5
2763.0	217	3999833.8
2995.0	517	3999835.0
5084.0	377	3999835.9
5241.0	254	3999840.8
2998.0	421	3999840.9
3155.0	528	3999841.3
2917.0	449	3999843.8
3004.0	339	3999844.0
4921.0	493	3999844.9
3704.0	466	3999846.9
4266.0	273	3999849.0
4750.0	499	3999856.1
4923.0	289	3999858.9
3654.0	583	3999862.4
2994.0	392	3999863.4
5008.0	246	3999867.4
3892.0	293	3999873.6
2925.0	369	3999874.1
4993.0	362	3999874.4
3948.0	565	3999879.2
4134.0	366	3999879.5
3971.0	527	3999880.4
3866.0	419	3999883.9
3075.0	552	3999884.2
4766.0	206	3999884.4
4912.0	279	3999887.5
3413.0	483	3999890.7
3812.0	519	3999891.9
4371.0	266	3999892.1
3547.0	321	3999894.5
4922.0	348	3999894.6
3628.0	231	3999896.4
4609.0	258	3999896.7
3330.0	562	3999902.4
3867.0	384	3999906.3
5239.0	379	3999906.9
4668.0	464	3999907.3
4990.0	336	3999908.7
2995.0	517	3999910.8
3546.0	473	3999911.6
3153.0	512	3999912.7
3891.0	547	3999913.2
4132.0	507	3999916.8
4506.0	220	3999916.8
3154.0	208	3999919.9
4910.0	406	3999920.6
4427.0	360	3999922.5
4911.0	291	3999925.0
4508.0	329	3999926.3
4186.0	481	3999926.5
4909.0	223	3999926.9
4506.0	220	3999927.0
4591.0	482	3999927.5
5074.0	226	3999927.5
4668.0	464	3999927.6
4747.0	288	3999927.9
5071.0	347	3999928.4
5153.0	221	3999928.5
4990.0	336	3999928.7
4027.0	414	3999928.8
4669.0	307	3999928.8
5073.0	334	3999928.9
4509.0	461	3999929.1
4828.0	322	3999929.2
4832.0	430	3999929.2
4588.0	470	3999929.3
3149.0	585	3999929.4
4670.0	529	3999929.4
4750.0	499	3999929.4
4184.0	383	3999929.5
3570.0	571	3999929.6
4507.0	573	3999929.6
4912.0	279	3999929.6
4264.0	252	3999929.7
4425.0	511	3999929.8
4991.0	579	3999929.9
4185.0	576	3999930.0
4587.0	323	3999930.1
4667.0	474	3999930.1
4752.0	342	3999930.1
4830.0	214	3999930.1
5082.0	308	3999930.1
4589.0	241	3999930.2
4586.0	593	3999930.3
4829.0	349	3999930.3
5155.0	399	3999930.3
4426.0	242	3999930.4
4751.0	455	3999930.5
2842.0	555	3999930.6
4266.0	273	3999930.6
4348.0	437	3999930.6
3704.0	466	3999930.7
4346.0	216	3999930.9
4429.0	436	3999930.9
4833.0	534	3999930.9
5072.0	327	3999930.9
3975.0	447	3999931.0
4349.0	510	3999931.0
4590.0	270	3999931.1
5000.0	459	3999931.1
4992.0	479	3999931.2
4108.0	204	3999931.3
3547.0	321	3999931.4
4914.0	354	3999931.4
5075.0	422	3999931.4
4993.0	362	3999931.5
3866.0	419	3999931.6
4105.0	318	3999931.8
4671.0	228	3999931.8
4913.0	409	3999931.8
3948.0	565	3999931.9
4428.0	333	3999931.9
4749.0	236	3999932.0
4994.0	297	3999932.0
4427.0	360	3999932.1
4510.0	549	3999932.1
4753.0	462	3999932.2
4916.0	420	3999932.2
4996.0	250	3999932.2
5079.0	272	3999932.2
5238.0	303	3999932.2
3864.0	522	3999932.3
4187.0	477	3999932.3
4910.0	406	3999932.3
4995.0	211	3999932.3
5077.0	427	3999932.3
4672.0	330	3999932.4
5157.0	296	3999932.4
3627.0	508	3999932.5
4106.0	441	3999932.5
4347.0	457	3999932.5
3787.0	396	3999932.6
3867.0	384	3999932.6
4188.0	514	3999932.6
4997.0	391	3999932.6
5076.0	210	3999932.6
5154.0	345	3999932.6
5156.0	564	3999932.7
4024.0	247	3999932.8
4831.0	434	3999932.8
3467.0	523	3999932.9
4835.0	224	3999932.9
4025.0	433	3999933.0
4834.0	371	3999933.0
4998.0	587	3999933.0
5005.0	300	3999933.1
4508.0	329	3999933.2
5158.0	331	3999933.3
5239.0	379	3999933.3
5003.0	535	3999934.2
4530.0	389	3999939.2
3974.0	453	3999941.5
3079.0	570	3999955.9
3732.0	359	3999956.9
4690.0	407	3999964.9
4451.0	256	3999965.7
4612.0	550	3999973.5
3249.0	324	3999976.7
2839.0	268	3999978.6
4609.0	258	3999979.5
3079.0	570	3999986.9
3227.0	390	3999987.0
3169.0	253	3999987.3
3166.0	355	3999988.6
