3481.0	152	17999050.6
3726.0	139	17999050.8
3402.0	56	17999052.0
3805.0	68	17999052.0
3643.0	141	17999052.3
3400.0	187	17999052.6
3482.0	45	17999053.6
3565.0	177	17999053.6
3564.0	52	17999053.7
3804.0	9	17999053.8
3887.0	181	17999054.1
3721.0	106	17999054.5
3563.0	58	17999054.7
3645.0	136	17999054.7
3401.0	121	17999054.8
3644.0	154	17999056.0
3800.0	7	17999056.0
3483.0	116	17999056.1
3799.0	19	17999056.7
3955.0	131	17999073.3
4275.0	144	17999073.6
4113.0	107	17999073.7
4032.0	66	17999074.5
4436.0	176	17999074.9
4353.0	113	17999189.0
3636.0	22	17999190.5
4116.0	85	17999192.4
4278.0	28	17999192.4
4033.0	26	17999192.5
3476.0	125	17999193.3
4193.0	27	17999193.4
3954.0	41	17999193.9
3556.0	51	17999194.1
4117.0	89	17999194.2
3477.0	12	17999194.4
4113.0	107	17999194.5
4277.0	184	17999194.8
4435.0	87	17999194.8
3713.0	138	17999194.9
3719.0	32	17999195.1
3874.0	150	17999195.1
3952.0	42	17999195.1
4037.0	132	17999195.1
4274.0	15	17999195.1
3795.0	172	17999195.2
4115.0	43	17999195.2
4276.0	103	17999195.2
4118.0	166	17999195.3
4355.0	33	17999195.3
4195.0	53	17999195.5
4434.0	158	17999195.7
4598.0	182	17999195.8
4120.0	37	17999195.9
3717.0	55	17999196.0
4518.0	100	17999196.1
3635.0	160	17999196.2
3875.0	30	17999196.2
3794.0	174	17999196.5
4034.0	190	17999196.5
4360.0	189	17999196.5
4042.0	198	17999196.7
3637.0	111	17999196.9
3639.0	82	17999197.1
4119.0	8	17999197.3
4200.0	17	17999197.3
4282.0	153	17999197.4
4441.0	70	17999197.4
4039.0	21	17999197.5
3881.0	74	17999197.7
3961.0	38	17999197.7
4040.0	123	17999197.7
3877.0	126	17999197.9
3960.0	128	17999197.9
3962.0	5	17999197.9
3800.0	7	17999198.2
4041.0	101	17999198.5
4281.0	142	17999199.1
4121.0	3	17999199.4
4199.0	110	17999199.7
4045.0	10	17999310.9
4046.0	120	17999311.1
4283.0	91	17999313.2
4285.0	164	17999313.4
4365.0	193	17999314.0
3715.0	191	17999367.1
3794.0	174	17999367.6
3713.0	138	17999368.0
3477.0	12	17999368.2
3635.0	160	17999368.2
3555.0	69	17999368.5
3634.0	2	17999368.7
3478.0	196	17999368.8
3557.0	156	17999369.0
3876.0	88	17999369.7
4115.0	43	17999369.7
4034.0	190	17999369.8
4114.0	146	17999370.3
3952.0	42	17999370.4
4113.0	107	17999370.6
3560.0	112	17999370.8
4116.0	85	17999370.9
3878.0	179	17999371.3
3961.0	38	17999374.2
3476.0	125	17999503.4
3398.0	114	17999503.8
3554.0	155	17999505.7
3557.0	156	17999508.9
3559.0	129	17999509.6
3556.0	51	17999510.6
3401.0	121	17999512.6
3799.0	19	17999512.7
3638.0	127	17999513.2
3717.0	55	17999513.3
3558.0	149	17999513.4
3793.0	192	17999514.4
3716.0	46	17999514.7
3796.0	168	17999514.8
3636.0	22	17999515.0
3718.0	133	17999515.1
4038.0	49	17999515.2
3482.0	45	17999515.3
3480.0	122	17999515.9
3713.0	138	17999515.9
3715.0	191	17999515.9
3555.0	69	17999516.6
3560.0	112	17999517.1
3483.0	116	17999517.3
3881.0	74	17999517.9
3877.0	126	17999518.1
3879.0	92	17999518.3
3960.0	128	17999518.3
4196.0	119	17999518.8
3961.0	38	17999519.5
3958.0	180	17999519.6
3956.0	80	17999519.7
4274.0	15	17999520.0
4201.0	90	17999520.4
4122.0	165	17999520.7
4518.0	100	17999520.8
3802.0	135	17999521.9
3882.0	140	17999521.9
4042.0	198	17999523.0
4519.0	72	17999523.0
4441.0	70	17999524.1
4121.0	3	17999524.2
4597.0	62	17999524.3
4040.0	123	17999524.4
4280.0	86	17999524.9
4443.0	95	17999525.0
4279.0	14	17999525.2
4361.0	183	17999525.3
4044.0	59	17999525.4
4203.0	115	17999525.6
4199.0	110	17999525.8
4439.0	67	17999525.8
4282.0	153	17999525.9
