0.0	3818	3.818000000000002e-15	1.0000000000000005e-18	3.851859888774472e-34
300.0	3818	13035.198881280423	3.414143237632379	2.4960431104667307
600.0	3818	13884.168300652924	3.636502959835758	2.8353807818315815
900.0	3818	14714.584694757119	3.8540033249756727	3.1286602324150534
1200.0	3818	15082.926309595096	3.950478341957856	3.4098917890553357
1500.0	3818	15371.34620811956	4.026020484054364	3.6393492403300916
1600.0	3818	15498.715288231415	4.059380641234001	3.719670526997914
1700.0	3831	15833.109419992088	4.132892043850715	3.785391409965176
1800.0	3860	15649.615034361921	4.05430441304713	3.834690663754436
1900.0	3891	16049.079930194399	4.124667162733076	3.9112927753033677
2000.0	3923	16245.224260643394	4.14102071390349	3.974762085257616
2100.0	3946	15670.556904386547	3.9712511161648623	3.987891791741303
2200.0	3993	15354.87471832833	3.8454482139565065	4.026148484411684
2300.0	4039	14990.138356584854	3.7113489370103623	4.042684036166112
2400.0	4064	14697.112905420989	3.6164155771213062	4.039362092006155
2500.0	4090	14381.60112664018	3.516283894044054	4.053137040040105
2600.0	4119	14457.472808722625	3.509947270872208	4.092250677556868
2700.0	4170	14607.689410668252	3.5030430241410677	4.130020208917527
2800.0	4183	14469.345604657086	3.459083338431051	4.155987841035933
2900.0	4221	14496.817527751115	3.4344509660628084	4.186028674742645
3000.0	4254	14490.428435848444	3.406306637482004	4.225597063834127
4000.0	4539	16301.375406790645	3.591402380874784	4.728599509654085
5000.0	4744	17180.268326150228	3.621473087299795	5.19184716166889
6000.0	5402	14213.620985228881	2.631177524107531	4.847955062519646
7000.0	7205	10998.571204208098	1.5265192511045242	3.855510346541108
8000.0	9716	8763.10363659575	0.901925034643449	2.992868429595734
9000.0	12176	7566.377968424903	0.6214173758561845	2.4458802854755874
10000.0	14492	6597.240041647026	0.4552332350018649	2.058550231530254
11000.0	16305	5725.60984956034	0.351156691172054	1.7719714993157236
12000.0	17964	4928.262026838937	0.27434101685810164	1.5453981977113136
13000.0	19604	4233.135894097641	0.2159322533206305	1.3562572398338235
14000.0	21168	3724.858536321844	0.1759664841421884	1.197865702108862
15000.0	22423	3122.770085196473	0.13926638207182235	1.0447678385271453
16000.0	23804	2639.2886477257343	0.11087584640084584	0.8994445214486518
17000.0	25007	2154.64619753075	0.08616172261889672	0.7504814587880676
18000.0	26006	1774.6452763286434	0.06823983989574112	0.6216824127173145
19000.0	27141	1516.3073147074615	0.05586777623180655	0.5001130218948674
