4061.6061315047837	7208.048840199938	4649.828768641324	8099.224691110653
4061.6061315047837	7208.048840199938	4796.0486729698305	6912.869369950344
4061.6061315047837	7208.048840199938	5081.799816458507	8094.76956617145
4061.6061315047837	7208.048840199938	5234.867962493178	8097.317828663606
4061.6061315047837	7208.048840199938	5401.391368066158	6907.2894300848075
4061.6061315047837	7208.048840199938	2991.70826300228	8861.762798630529
4061.6061315047837	7208.048840199938	3138.214488700218	7659.291214504807
4061.6061315047837	7208.048840199938	5559.716360433876	8125.829649350713
4061.6061315047837	7208.048840199938	3287.856458641842	8877.63718723212
4061.6061315047837	7208.048840199938	3436.874808960687	7626.261105208815
4061.6061315047837	7208.048840199938	3578.5371658292975	6444.971085405739
4061.6061315047837	7208.048840199938	6008.7849608004635	6902.987736617189
4061.6061315047837	7208.048840199938	3580.9001707838297	7663.841979685848
4061.6061315047837	7208.048840199938	3748.4431202011583	6437.536468151039
4061.6061315047837	7208.048840199938	3752.3649049732107	7641.348422505335
4061.6061315047837	7208.048840199938	3917.6065115047886	7665.0257224140005
4061.6061315047837	7208.048840199938	4045.776555918748	6437.939570985054
4061.6061315047837	7208.048840199938	4350.603151687902	6462.137793230907
4061.6061315047837	7208.048840199938	4347.976764379059	7649.8128373088475
4061.6061315047837	7208.048840199938	4480.582587126959	7647.044221369064
4061.6061315047837	7208.048840199938	4609.649786734811	7630.489087972887
4061.6061315047837	7208.048840199938	2408.8121189851577	8412.558521628513
4061.6061315047837	7208.048840199938	2543.35815451156	7211.582925600203
4061.6061315047837	7208.048840199938	4962.732761433517	7624.16916877681
4061.6061315047837	7208.048840199938	2682.726210763033	7199.856300136009
4061.6061315047837	7208.048840199938	3014.963223190084	5975.422615782871
4061.6061315047837	7208.048840199938	3036.67542493923	7201.777238271805
4061.6061315047837	7208.048840199938	3009.502978928212	9583.006115496202
4061.6061315047837	7208.048840199938	3119.9480000181325	5993.754081281962
4061.6061315047837	7208.048840199938	3292.302515497069	7204.991647535004
4061.6061315047837	7208.048840199938	3307.17020024663	8369.624728521945
4061.6061315047837	7208.048840199938	3463.2110288343943	8419.895712602161
4061.6061315047837	7208.048840199938	3617.844520703555	7194.919522830664
4061.6061315047837	7208.048840199938	3753.817828795443	7195.334557762293
4061.6061315047837	7208.048840199938	3877.5193825257074	7201.924129346893
4061.6061315047837	7208.048840199938	4203.884818446093	7200.825596535948
4061.6061315047837	7208.048840199938	4340.670674200097	7195.249729059477
4061.6061315047837	7208.048840199938	4473.036492439542	7190.624690366564
4061.6061315047837	7208.048840199938	4654.34306064897	6007.6440700907715
4061.6061315047837	7208.048840199938	4630.112614800741	7208.093329965616
4061.6061315047837	7208.048840199938	4637.473939529061	8409.836846714346
4061.6061315047837	7208.048840199938	4768.726762940648	7193.300026694363
4061.6061315047837	7208.048840199938	4927.7379719267765	6012.352083002019
4061.6061315047837	7208.048840199938	4958.171219314515	7190.04418377793
4061.6061315047837	7208.048840199938	2707.295200052214	5556.276250086538
4061.6061315047837	7208.048840199938	2850.8853027793334	6766.6957896116255
4061.6061315047837	7208.048840199938	3159.220012089903	7953.094412400247
4061.6061315047837	7208.048840199938	3455.0749632685406	6745.917354105654
4061.6061315047837	7208.048840199938	3417.7639955748623	7948.768736982705
4061.6061315047837	7208.048840199938	5843.718281371033	8401.257535730945
4061.6061315047837	7208.048840199938	3591.6625328233295	6740.354360497226
4061.6061315047837	7208.048840199938	3739.26395844448	6747.79843920169
4061.6061315047837	7208.048840199938	3752.8788172160002	7927.996137990227
4061.6061315047837	7208.048840199938	3900.5540400401724	6735.764973129526
4061.6061315047837	7208.048840199938	4081.905130598327	6743.75648560186
4061.6061315047837	7208.048840199938	4041.6662273700163	7924.418939258852
4061.6061315047837	7208.048840199938	4190.099262568355	6747.255860925281
4061.6061315047837	7208.048840199938	4187.036311783222	7947.044142925587
4061.6061315047837	7208.048840199938	4499.602779575875	7915.986595277261
4061.6061315047837	7208.048840199938	4642.634594025881	6734.1157550450325
4061.6061315047837	7208.048840199938	4637.587388336362	7958.216553725928
4061.6061315047837	7208.048840199938	2853.5277531315655	5104.650446704019
4061.6061315047837	7208.048840199938	5272.5103289984545	7951.913283166424
4061.6061315047837	7208.048840199938	3460.5519435662595	8720.293812960497
4061.6061315047837	7208.048840199938	3622.8552375555446	7495.719327151654
4061.6061315047837	7208.048840199938	3736.804181170108	7505.715436462314
4061.6061315047837	7208.048840199938	3905.298024431602	6270.7420452668375
4061.6061315047837	7208.048840199938	3885.1071789854013	7483.807928634234
4061.6061315047837	7208.048840199938	4052.403424493822	7484.701329630678
4061.6061315047837	7208.048840199938	4240.599572436441	7516.687054617984
4061.6061315047837	7208.048840199938	4350.593227220842	6301.790400107226
4061.6061315047837	7208.048840199938	3285.9601622610758	7040.498268160264
4061.6061315047837	7208.048840199938	5854.975421855559	6297.8153154477395
4061.6061315047837	7208.048840199938	3447.98496976188	7024.695389774929
4061.6061315047837	7208.048840199938	3611.0594894410415	5874.588827825301
4061.6061315047837	7208.048840199938	3612.1757935851083	7058.93053324607
4061.6061315047837	7208.048840199938	6152.922712344598	6282.7168238870045
4061.6061315047837	7208.048840199938	3774.6838823251574	7053.603862647709
4061.6061315047837	7208.048840199938	3902.8891470879526	7032.166263847215
4061.6061315047837	7208.048840199938	4058.6995224583607	8240.130153987797
4061.6061315047837	7208.048840199938	4207.648016750298	5832.9443699406165
4061.6061315047837	7208.048840199938	4523.785216091569	7059.791536579715
4061.6061315047837	7208.048840199938	4640.25767262287	7046.694604911776
4061.6061315047837	7208.048840199938	4640.720788371721	8243.60432096871
4061.6061315047837	7208.048840199938	4805.930026710388	7031.760198838169
4061.6061315047837	7208.048840199938	4935.057798692163	5862.795950090858
4061.6061315047837	7208.048840199938	4946.10457770554	8231.917930319769
4061.6061315047837	7208.048840199938	5137.344139777055	5858.8532410962935
4061.6061315047837	7208.048840199938	5125.944362624276	7074.87589824969
4061.6061315047837	7208.048840199938	5233.185545797208	5849.176131002086
4061.6061315047837	7208.048840199938	2990.3758245575086	6563.465546367276
4061.6061315047837	7208.048840199938	5388.203373061122	7056.906544738869
4061.6061315047837	7208.048840199938	3134.4023597992996	6618.864723110056
4061.6061315047837	7208.048840199938	5526.625050602795	8249.747889293165
4061.6061315047837	7208.048840199938	3276.13296409158	6581.705993357153
4061.6061315047837	7208.048840199938	5714.86220803481	7028.605937314918
4061.6061315047837	7208.048840199938	3460.371995066144	7793.995725672957
4061.6061315047837	7208.048840199938	3747.1143240974593	6592.849067386781
4061.6061315047837	7208.048840199938	3750.9040095865766	7814.568438155725
4061.6061315047837	7208.048840199938	3897.147362083238	7814.352247642334
4061.6061315047837	7208.048840199938	4070.960196842898	7827.020766074028
4061.6061315047837	7208.048840199938	4206.358032908087	6618.428721381749
4061.6061315047837	7208.048840199938	4221.627022563476	7810.894624646257
4061.6061315047837	7208.048840199938	4365.828070570686	6606.336380485842
4061.6061315047837	7208.048840199938	4501.19971323259	7781.633554509469
4061.6061315047837	7208.048840199938	2419.0624982189097	6104.840312848151
4061.6061315047837	7208.048840199938	4803.136288082986	6626.1831836777565
4061.6061315047837	7208.048840199938	4793.472177730494	7780.5526846698385
4061.6061315047837	7208.048840199938	4973.448064552409	6600.694607483069
4061.6061315047837	7208.048840199938	2715.956996225507	7346.396021470943
4061.6061315047837	7208.048840199938	2841.007332779686	7342.132325949364
4061.6061315047837	7208.048840199938	5270.386069520397	7786.113244542342
4061.6061315047837	7208.048840199938	2993.991868938869	7351.1966192297405
4061.6061315047837	7208.048840199938	5396.310131047087	7818.104101095891
4061.6061315047837	7208.048840199938	3147.405925020063	7364.893877366047
4061.6061315047837	7208.048840199938	5545.247034596879	9017.726186461168
4061.6061315047837	7208.048840199938	3314.0740988108405	7357.996574114064
4061.6061315047837	7208.048840199938	3458.66779124127	8523.001002735029
4061.6061315047837	7208.048840199938	3572.297449104256	7351.799604031247
4061.6061315047837	7208.048840199938	3611.63824227131	8561.53382054876
4061.6061315047837	7208.048840199938	3747.110938877846	7350.811050053736
4061.6061315047837	7208.048840199938	4016.210392646002	7351.882622663555
4061.6061315047837	7208.048840199938	1786.1702193590907	5696.2405080795525
